idx,shard,onset,rngstate,eligible_deep_events,selected_event_index,event_t,post_t,time_frac,post_is_onset,horizon,convention,event_cell_x,event_cell_y,pre_x,pre_y,pre_heading,post_x,post_y,post_heading,pre_observed_turn_bit,post_observed_turn_bit,pre_best_phase,post_best_phase,best_phase_changed,pre_h_best,post_h_best,delta_h_best,h_relation,pre_phi_compat,post_phi_compat,delta_phi_compat,phi_relation,pre_compatible_clear_phase_count,post_compatible_clear_phase_count,pre_best_bad_kind,post_best_bad_kind,pre_best_first_bad_offset,post_best_first_bad_offset,pre_best_first_bad_l1,post_best_first_bad_l1,pre_best_first_bad_linf,post_best_first_bad_linf,pre_compatible_median_h,post_compatible_median_h,pre_missing_black_count,post_missing_black_count,pre_frontier_black_collision_count,post_frontier_black_collision_count
5,5,285796,16489936061346709332,66389,17,204360,204361,0.7150554941286792,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,28,22,28,22,0,27,22,3,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
5,5,285796,16489936061346709332,66389,18,214900,214901,0.7519349466052709,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,58,18,58,18,2,59,18,1,0,0,92,93,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,missing_black,missing_black,7,6,5,4,4,3,1,2,3,10,8,1
5,5,285796,16489936061346709332,66389,19,227435,227436,0.7957949026578398,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-18,-21,-18,-21,3,-18,-20,2,0,0,101,24,1,5,8,3,improve,0.9530604719137336,0.925961078642316,-0.027099393271417527,improve,0,0,missing_black,frontier_black_collision,5,8,5,2,3,2,1,2,2,7,9,4
5,5,285796,16489936061346709332,66389,20,238367,238368,0.8340459628546236,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-12,45,-12,45,3,-12,46,2,0,0,98,31,1,5,14,9,improve,0.9530604719137336,0.8740520209016968,-0.0790084510120368,improve,0,0,frontier_black_collision,frontier_black_collision,5,14,3,4,2,3,1,2,0,3,11,8
5,5,285796,16489936061346709332,66389,21,249116,249117,0.871656706182032,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,44,-76,44,-76,0,43,-76,3,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
5,5,285796,16489936061346709332,66389,22,262313,262314,0.917832999762068,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,19,-42,19,-42,1,19,-43,0,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
5,5,285796,16489936061346709332,66389,23,273618,273619,0.9573891866926059,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,31,71,31,71,2,32,71,1,0,1,93,72,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,missing_black,missing_black,5,4,3,4,2,2,2,1,10,11,1,0
5,5,285796,16489936061346709332,66389,24,285792,285793,0.9999860040028552,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,0,-68,0,-68,0,-1,-68,3,0,1,83,21,1,6,6,0,tie,0.9439403459411809,0.9439403459411809,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,6,6,4,4,3,3,2,1,8,7,3,4
6,6,276143,5512003509614796496,64278,0,1041,1042,0.0037697859442390354,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,15,10,15,10,3,15,11,2,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,1,14248,14249,0.05159645545967126,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,8,-14,8,-14,2,9,-14,1,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
6,6,276143,5512003509614796496,64278,2,27281,27282,0.09879301666165718,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,11,28,11,28,1,11,27,0,0,1,102,30,1,6,8,2,improve,0.9439403459411809,0.925961078642316,-0.0179792672988649,improve,0,0,frontier_black_collision,frontier_black_collision,6,8,4,2,3,2,2,2,6,4,5,7
6,6,276143,5512003509614796496,64278,3,39563,39564,0.14326997244181458,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,42,11,42,11,1,42,10,0,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,4,52339,52340,0.18953585642221601,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-36,27,-36,27,3,-36,28,2,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,5,63499,63500,0.22994969997428868,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,8,-19,8,-19,1,8,-20,0,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
6,6,276143,5512003509614796496,64278,6,75013,75014,0.27164548802613137,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,27,-14,27,-14,1,27,-15,0,0,1,102,30,1,6,13,7,improve,0.9439403459411809,0.8824969025845955,-0.06144344335658547,improve,0,0,frontier_black_collision,frontier_black_collision,6,13,4,5,3,3,2,2,6,4,5,7
6,6,276143,5512003509614796496,64278,7,85216,85217,0.30859373585424943,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,2,-28,2,-28,0,1,-28,3,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,8,97314,97315,0.3524043701994981,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-15,-13,-15,-13,0,-16,-13,3,0,0,101,102,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,6,5,3,3,1,2,2,7,9,4
6,6,276143,5512003509614796496,64278,9,108641,108642,0.39342297287999334,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-3,-36,-3,-36,1,-3,-37,0,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
6,6,276143,5512003509614796496,64278,10,119471,119472,0.43264178342380577,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-26,-37,-26,-37,3,-26,-36,2,0,0,92,101,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,missing_black,2,5,2,5,1,3,1,1,0,2,11,9
6,6,276143,5512003509614796496,64278,11,130985,130986,0.4743375714756485,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-7,42,-7,42,1,-7,41,0,0,1,26,21,1,9,2,-7,decline,0.9171002750188676,0.9809529623602027,0.06385268734133509,decline,0,0,missing_black,missing_black,9,2,3,2,2,1,2,1,11,11,0,0
6,6,276143,5512003509614796496,64278,12,142651,142652,0.5165837989737201,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-30,-5,-30,-5,3,-30,-4,2,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
6,6,276143,5512003509614796496,64278,13,153540,153541,0.556016266934161,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,4,24,4,24,2,5,24,1,0,0,92,93,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,missing_black,missing_black,7,6,5,4,4,3,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,14,164796,164797,0.5967777564522729,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-20,50,-20,50,2,-19,50,1,0,0,92,98,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,2,1,1,0,0,11,11
6,6,276143,5512003509614796496,64278,15,176414,176415,0.6388501609673249,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-17,-15,-17,-15,0,-18,-15,3,0,1,102,30,1,6,13,7,improve,0.9439403459411809,0.8824969025845955,-0.06144344335658547,improve,0,0,frontier_black_collision,frontier_black_collision,6,13,4,5,3,3,2,2,6,4,5,7
6,6,276143,5512003509614796496,64278,16,187787,187788,0.6800353440065473,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-20,47,-20,47,1,-20,46,0,0,0,101,102,1,8,7,-1,decline,0.925961078642316,0.9349074932321897,0.008946414589873664,decline,0,0,frontier_black_collision,frontier_black_collision,8,7,6,5,4,4,1,2,1,6,10,5
6,6,276143,5512003509614796496,64278,17,198753,198754,0.7197466530022488,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-47,4,-47,4,3,-47,5,2,0,0,101,24,1,5,9,4,improve,0.9530604719137336,0.9171002750188676,-0.03596019689486596,improve,0,0,missing_black,missing_black,5,9,5,3,3,3,1,2,2,8,9,3
6,6,276143,5512003509614796496,64278,18,209232,209233,0.75769438298273,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,24,-32,24,-32,2,25,-32,1,0,0,92,93,1,9,8,-1,decline,0.9171002750188676,0.925961078642316,0.008860803623448432,decline,0,0,missing_black,missing_black,9,8,5,4,5,4,1,2,3,10,8,1
6,6,276143,5512003509614796496,64278,19,220315,220316,0.7978293854995419,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,42,-25,42,-25,1,42,-26,0,0,1,31,16,1,7,3,-4,decline,0.9349074932321897,0.9715659246500883,0.036658431417898596,decline,0,0,frontier_black_collision,frontier_black_collision,7,3,1,1,1,1,2,2,3,0,8,11
6,6,276143,5512003509614796496,64278,20,230814,230815,0.8358495417229479,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-35,-45,-35,-45,0,-36,-45,3,0,0,92,98,1,2,8,6,improve,0.9809529623602027,0.925961078642316,-0.05499188371788666,improve,0,0,frontier_black_collision,missing_black,2,8,2,4,1,4,1,1,0,1,11,10
6,6,276143,5512003509614796496,64278,21,241856,241857,0.8758360704417638,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,8,54,8,54,2,9,54,1,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
6,6,276143,5512003509614796496,64278,22,252611,252612,0.9147832825746081,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,6,53,6,53,1,6,52,0,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
6,6,276143,5512003509614796496,64278,23,264220,264221,0.9568230952803439,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-54,64,-54,64,2,-53,64,1,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
6,6,276143,5512003509614796496,64278,24,276141,276142,0.9999927573757075,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,63,-18,63,-18,3,63,-17,2,0,0,92,98,1,2,6,4,improve,0.9809529623602027,0.9439403459411809,-0.03701261641902176,improve,0,0,frontier_black_collision,missing_black,2,6,2,4,1,3,1,1,0,1,11,10
7,7,272174,3981815637707193797,63486,0,1041,1042,0.003824759161418798,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,1,6,1,6,1,1,5,0,0,1,83,90,1,7,12,5,improve,0.9349074932321897,0.8910233766955563,-0.04388411653663338,improve,0,0,frontier_black_collision,missing_black,7,12,3,6,3,6,2,1,8,9,3,2
7,7,272174,3981815637707193797,63486,1,14710,14711,0.054046308611403,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,43,7,43,7,0,42,7,3,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
7,7,272174,3981815637707193797,63486,2,27456,27457,0.10087664508733384,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-16,6,-16,6,0,-17,6,3,0,1,31,16,1,12,3,-9,decline,0.8910233766955563,0.9715659246500883,0.08054254795453197,decline,0,0,frontier_black_collision,frontier_black_collision,12,3,4,1,2,1,2,2,3,0,8,11
7,7,272174,3981815637707193797,63486,3,38912,38913,0.14296736646410016,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-18,4,-18,4,2,-17,4,1,0,0,92,98,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,2,1,1,0,0,11,11
7,7,272174,3981815637707193797,63486,4,50188,50189,0.1843967461991226,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-10,-24,-10,-24,2,-9,-24,1,0,1,31,16,1,16,3,-13,decline,0.8574039191604412,0.9715659246500883,0.11416200548964706,decline,0,0,frontier_black_collision,frontier_black_collision,16,3,2,1,2,1,2,2,3,0,8,11
7,7,272174,3981815637707193797,63486,5,61822,61823,0.22714146097716903,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-17,-3,-17,-3,0,-18,-3,3,0,1,83,21,1,6,7,1,improve,0.9439403459411809,0.9349074932321897,-0.009032852708991235,improve,0,0,frontier_black_collision,frontier_black_collision,6,7,4,5,3,4,2,1,8,7,3,4
7,7,272174,3981815637707193797,63486,6,73345,73346,0.2694783484094734,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,13,-28,13,-28,1,13,-29,0,0,1,26,21,1,7,2,-5,decline,0.9349074932321897,0.9809529623602027,0.046045469128012995,decline,0,0,missing_black,missing_black,7,2,3,2,2,1,2,1,11,11,0,0
7,7,272174,3981815637707193797,63486,7,84573,84574,0.3107313703733641,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,19,-22,19,-22,3,19,-21,2,0,0,92,101,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,missing_black,2,5,2,5,1,3,1,1,0,2,11,9
7,7,272174,3981815637707193797,63486,8,96569,96570,0.3548061166753621,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,7,-2,7,-2,1,7,-3,0,0,1,99,100,1,9,8,-1,decline,0.9171002750188676,0.925961078642316,0.008860803623448432,decline,0,0,frontier_black_collision,frontier_black_collision,9,8,5,4,3,2,2,2,4,1,7,10
7,7,272174,3981815637707193797,63486,9,107519,107520,0.3950377332147817,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-32,11,-32,11,1,-32,10,0,0,1,24,25,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,2,7,6,4,5
7,7,272174,3981815637707193797,63486,10,119109,119110,0.43762078670262405,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-17,-56,-17,-56,1,-17,-57,0,0,0,101,24,1,5,9,4,improve,0.9530604719137336,0.9171002750188676,-0.03596019689486596,improve,0,0,missing_black,missing_black,5,9,5,3,3,3,1,2,2,8,9,3
7,7,272174,3981815637707193797,63486,11,130560,130561,0.47969313747823084,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-22,14,-22,14,0,-23,14,3,0,0,92,26,1,4,9,5,improve,0.9622687143632572,0.9171002750188676,-0.04516843934438963,improve,0,0,missing_black,missing_black,4,9,2,3,2,2,1,2,3,11,8,0
7,7,272174,3981815637707193797,63486,12,141061,141062,0.5182750740335227,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-7,14,-7,14,1,-7,13,0,0,0,101,24,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,missing_black,frontier_black_collision,5,5,5,3,3,2,1,2,2,7,9,4
7,7,272174,3981815637707193797,63486,13,151902,151903,0.558106211467664,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-43,-31,-43,-31,0,-44,-31,3,0,1,83,90,1,7,7,0,tie,0.9349074932321897,0.9349074932321897,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,7,7,3,5,3,4,2,1,8,8,3,3
7,7,272174,3981815637707193797,63486,14,162940,162941,0.5986611505874918,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,30,12,30,12,0,29,12,3,0,0,92,92,0,2,4,2,improve,0.9809529623602027,0.9622687143632572,-0.018684247996945458,improve,0,0,frontier_black_collision,missing_black,2,4,2,2,1,2,1,1,0,3,11,8
7,7,272174,3981815637707193797,63486,15,173901,173902,0.6389331824494625,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-41,-4,-41,-4,3,-41,-3,2,0,0,92,92,0,2,7,5,improve,0.9809529623602027,0.9349074932321897,-0.046045469128012995,improve,0,0,frontier_black_collision,missing_black,2,7,2,5,1,4,1,1,0,3,11,8
7,7,272174,3981815637707193797,63486,16,184968,184969,0.6795946710560157,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-58,38,-58,38,0,-59,38,3,0,0,92,92,0,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,3,1,1,0,2,11,9
7,7,272174,3981815637707193797,63486,17,195948,195949,0.7199365112023925,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-10,10,-10,10,2,-9,10,1,0,0,92,92,0,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,3,1,1,0,2,11,9
7,7,272174,3981815637707193797,63486,18,206396,206397,0.7583237193853931,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-26,8,-26,8,2,-25,8,1,0,1,24,25,1,10,9,-1,decline,0.9083242631244285,0.9171002750188676,0.008776011894439106,decline,0,0,missing_black,missing_black,10,9,4,3,3,2,2,2,8,7,3,4
7,7,272174,3981815637707193797,63486,19,216803,216804,0.7965602886388854,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,6,29,6,29,1,6,28,0,0,0,92,83,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,5,5,3,3,3,2,1,2,2,8,9,3
7,7,272174,3981815637707193797,63486,20,227398,227399,0.8354875924959768,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-29,-53,-29,-53,0,-30,-53,3,0,0,101,102,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,frontier_black_collision,frontier_black_collision,7,6,5,4,3,3,1,2,1,6,10,5
7,7,272174,3981815637707193797,63486,21,239246,239247,0.879018569003652,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-49,-55,-49,-55,0,-50,-55,3,0,0,101,102,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,6,5,3,3,1,2,2,7,9,4
7,7,272174,3981815637707193797,63486,22,249413,249414,0.9163733494014858,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-47,-34,-47,-34,3,-47,-33,2,0,0,92,98,1,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,2,1,1,0,0,11,11
7,7,272174,3981815637707193797,63486,23,261303,261304,0.9600586389589013,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-70,17,-70,17,1,-70,16,0,0,0,101,24,1,5,5,0,tie,0.9530604719137336,0.9530604719137336,0.0,tie,0,0,missing_black,frontier_black_collision,5,5,5,3,3,2,1,2,2,7,9,4
7,7,272174,3981815637707193797,63486,24,272172,272173,0.9999926517595362,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,32,-50,32,-50,0,31,-50,3,0,1,93,72,1,8,8,0,tie,0.925961078642316,0.925961078642316,0.0,tie,0,0,missing_black,missing_black,8,8,4,6,4,4,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,0,1079,1080,0.003979875624276135,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-4,-7,-4,-7,1,-4,-8,0,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,1,14534,14535,0.053608445155912274,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-19,9,-19,9,0,-20,9,3,0,1,83,21,1,5,4,-1,decline,0.9530604719137336,0.9622687143632572,0.009208242449523674,decline,0,0,frontier_black_collision,frontier_black_collision,5,4,3,2,2,2,2,1,8,7,3,4
8,8,271114,3955567068357606463,64208,2,26814,26815,0.09890304447575558,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-23,-3,-23,-3,0,-24,-3,3,0,0,101,24,1,5,10,5,improve,0.9530604719137336,0.9083242631244285,-0.044736208789305065,improve,0,0,missing_black,missing_black,5,10,5,4,3,3,1,2,2,8,9,3
8,8,271114,3955567068357606463,64208,3,38707,38708,0.14277019998967225,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-4,-33,-4,-33,1,-4,-34,0,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,4,50120,50121,0.18486688256600545,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-2,2,-2,2,2,-1,2,1,0,0,98,99,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,frontier_black_collision,frontier_black_collision,7,6,3,4,3,3,1,2,0,4,11,7
8,8,271114,3955567068357606463,64208,5,61487,61488,0.22679389481915357,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-30,1,-30,1,3,-30,2,2,0,1,26,21,1,7,2,-5,decline,0.9349074932321897,0.9809529623602027,0.046045469128012995,decline,0,0,missing_black,missing_black,7,2,3,2,2,1,2,1,11,11,0,0
8,8,271114,3955567068357606463,64208,6,73979,73980,0.2728704530197629,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-16,17,-16,17,1,-16,16,0,0,0,92,92,0,2,2,0,tie,0.9809529623602027,0.9809529623602027,0.0,tie,0,0,frontier_black_collision,frontier_black_collision,2,2,2,2,1,1,1,1,0,0,11,11
8,8,271114,3955567068357606463,64208,7,85084,85085,0.3138310821278134,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-18,-10,-18,-10,0,-19,-10,3,0,1,93,72,1,6,5,-1,decline,0.9439403459411809,0.9530604719137336,0.009120125972552628,decline,0,0,missing_black,missing_black,6,5,4,5,3,3,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,8,95556,95557,0.3524569000494257,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,12,16,12,16,2,13,16,1,0,0,92,26,1,4,6,2,improve,0.9622687143632572,0.9439403459411809,-0.018328368422076302,improve,0,0,missing_black,frontier_black_collision,4,6,2,2,2,1,1,2,3,10,8,1
8,8,271114,3955567068357606463,64208,9,107258,107259,0.3956195548735956,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-1,-49,-1,-49,0,-2,-49,3,0,0,98,99,1,7,6,-1,decline,0.9349074932321897,0.9439403459411809,0.009032852708991235,decline,0,0,frontier_black_collision,frontier_black_collision,7,6,3,4,3,3,1,2,0,4,11,7
8,8,271114,3955567068357606463,64208,10,117640,117641,0.433913409119411,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-8,30,-8,30,0,-9,30,3,0,0,92,92,0,2,5,3,improve,0.9809529623602027,0.9530604719137336,-0.02789249044646913,improve,0,0,frontier_black_collision,frontier_black_collision,2,5,2,3,1,3,1,1,0,2,11,9
8,8,271114,3955567068357606463,64208,11,128513,128514,0.47401830964096286,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,21,-10,21,-10,1,21,-11,0,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,12,139633,139634,0.5150342660283128,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,45,-38,45,-38,1,45,-39,0,0,1,83,90,1,14,6,-8,decline,0.8740520209016968,0.9439403459411809,0.06988832503948417,decline,0,0,frontier_black_collision,missing_black,14,6,2,4,1,3,2,1,8,9,3,2
8,8,271114,3955567068357606463,64208,13,150775,150776,0.5561313690919687,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-6,-3,-6,-3,3,-6,-2,2,0,0,98,31,1,5,7,2,improve,0.9530604719137336,0.9349074932321897,-0.018152978681543863,improve,0,0,frontier_black_collision,frontier_black_collision,5,7,3,1,2,1,1,2,0,3,11,8
8,8,271114,3955567068357606463,64208,14,161728,161729,0.5965313484364511,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,4,-22,4,-22,0,3,-22,3,0,0,92,92,0,2,6,4,improve,0.9809529623602027,0.9439403459411809,-0.03701261641902176,improve,0,0,frontier_black_collision,missing_black,2,6,2,4,1,3,1,1,0,3,11,8
8,8,271114,3955567068357606463,64208,15,172620,172621,0.6367063301784489,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-10,-34,-10,-34,2,-9,-34,1,0,1,26,21,1,6,2,-4,decline,0.9439403459411809,0.9809529623602027,0.03701261641902176,decline,0,0,frontier_black_collision,missing_black,6,2,2,2,1,1,2,1,10,11,1,0
8,8,271114,3955567068357606463,64208,16,183357,183358,0.6763095967010188,0,1600,pre_state_t_before_step_vs_post_state_t_plus_1_after_step,-37,-46,-37,-46,3,-37,-45,2,0,1,31,16,1,13,3,-10,decline,0.8824969025845955,0.9715659246500883,0.08906902206549283,decline,0,0,missing_black,frontier_black_collision,13,3,3,1,2,1,2,2,4,0,7,11
