idx,lock_index,shard,onset,rngstate,threshold,start,time_frac,kind,ok,phase,depth,first_bad_offset,bad_rel_x,bad_rel_y,bad_abs_x,bad_abs_y,required_black,actual_black,bad_kind,verdict,start_mod2,start_mod4,start_mod8,start_mod16
4,26,4,286748,7781527330408340496,40,221611,0.7728423563547087,pre_onset_lock,0,0,77,77,-5,0,20,56,1,0,missing_black,gate_exact_death,1,3,3,11
4,27,4,286748,7781527330408340496,40,222965,0.7775642724622317,pre_onset_lock,0,0,71,71,-8,-1,66,-14,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
4,28,4,286748,7781527330408340496,40,231425,0.8070675296776263,pre_onset_lock,0,102,40,40,-4,-4,-9,-4,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
4,29,4,286748,7781527330408340496,40,239087,0.8337878555386611,pre_onset_lock,0,25,52,52,-2,-4,-62,-51,1,0,missing_black,gate_exact_death,1,3,7,15
4,30,4,286748,7781527330408340496,40,239288,0.8344888194512254,pre_onset_lock,0,30,68,68,2,-4,-62,-52,1,0,missing_black,gate_exact_death,0,0,0,8
4,31,4,286748,7781527330408340496,40,246064,0.8581193242847378,pre_onset_lock,0,24,74,74,-3,3,61,15,1,0,missing_black,gate_exact_death,0,0,0,0
4,32,4,286748,7781527330408340496,40,264914,0.9238564872292048,pre_onset_lock,0,24,52,52,-6,2,-9,-49,1,0,missing_black,gate_exact_death,0,2,2,2
4,33,4,286748,7781527330408340496,40,284502,0.9921673385690571,pre_onset_lock,0,102,79,79,-6,-1,-39,70,1,0,missing_black,gate_exact_death,0,2,6,6
4,34,4,286748,7781527330408340496,40,284669,0.992749731471536,pre_onset_lock,0,24,77,77,-1,2,-47,69,1,0,missing_black,gate_exact_death,1,1,5,13
4,35,4,286748,7781527330408340496,0,286748,1.0,entry,1,0,1248,,,,,,,,,entry_ok,0,0,4,12
5,0,5,285796,16489936061346709332,40,4642,0.016242354686559643,pre_onset_lock,0,0,77,77,-5,0,12,-21,1,0,missing_black,gate_exact_death,0,2,2,2
5,1,5,285796,16489936061346709332,40,9855,0.03448263796554186,pre_onset_lock,0,100,48,48,-4,-4,2,-27,1,0,missing_black,gate_exact_death,1,3,7,15
5,2,5,285796,16489936061346709332,40,12895,0.04511959579560246,pre_onset_lock,0,103,45,45,3,-4,-10,14,1,0,missing_black,gate_exact_death,1,3,7,15
5,3,5,285796,16489936061346709332,40,13214,0.04623577656790158,pre_onset_lock,0,30,40,40,6,-2,-17,-5,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
5,4,5,285796,16489936061346709332,40,17941,0.06277554619378857,pre_onset_lock,0,0,71,71,-8,-1,24,10,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
5,5,5,285796,16489936061346709332,40,19075,0.06674341138434407,pre_onset_lock,0,0,76,76,-6,0,26,-17,1,0,missing_black,gate_exact_death,1,3,3,3
5,6,5,285796,16489936061346709332,40,25601,0.08957788072611234,pre_onset_lock,0,0,71,71,-8,-1,18,-36,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
5,7,5,285796,16489936061346709332,80,26888,0.09408109280745706,pre_onset_lock,0,0,98,98,-3,1,33,-17,1,0,missing_black,gate_exact_death,0,0,0,8
5,8,5,285796,16489936061346709332,80,29618,0.10363336085879439,pre_onset_lock,0,0,98,98,-3,1,12,20,1,0,missing_black,gate_exact_death,0,2,2,2
5,9,5,285796,16489936061346709332,40,36609,0.12809486486864757,pre_onset_lock,0,0,77,77,-5,0,53,3,1,0,missing_black,gate_exact_death,1,1,1,1
5,10,5,285796,16489936061346709332,40,37702,0.1319192710884687,pre_onset_lock,0,100,65,65,-7,-4,18,25,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
5,11,5,285796,16489936061346709332,40,43542,0.15235342691990092,pre_onset_lock,0,31,45,45,-3,-4,4,21,1,0,missing_black,gate_exact_death,0,2,6,6
5,12,5,285796,16489936061346709332,40,54594,0.19102436703102912,pre_onset_lock,0,24,74,74,-3,3,62,10,1,0,missing_black,gate_exact_death,0,2,2,2
5,13,5,285796,16489936061346709332,40,54817,0.19180464387185264,pre_onset_lock,0,103,46,46,3,-5,60,-7,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
5,14,5,285796,16489936061346709332,40,59128,0.2068888297946787,pre_onset_lock,0,103,71,71,2,-7,76,-15,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
5,15,5,285796,16489936061346709332,80,59238,0.20727371971616118,pre_onset_lock,0,0,98,98,-3,1,70,-14,1,0,missing_black,gate_exact_death,0,2,6,6
5,16,5,285796,16489936061346709332,80,59462,0.2080574955562709,pre_onset_lock,0,0,99,99,-2,1,69,-16,1,0,missing_black,gate_exact_death,0,2,6,6
5,17,5,285796,16489936061346709332,80,59801,0.20924365631429412,pre_onset_lock,0,99,1533,1533,-33,36,33,-49,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
5,18,5,285796,16489936061346709332,40,72798,0.25472015003708937,pre_onset_lock,0,0,45,45,-5,-2,-6,37,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
5,19,5,285796,16489936061346709332,40,85482,0.29910145698330276,pre_onset_lock,0,0,61,61,-7,-2,10,-67,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
5,20,5,285796,16489936061346709332,40,103707,0.36287071897437334,pre_onset_lock,0,0,43,43,-4,-1,-15,-19,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
5,21,5,285796,16489936061346709332,40,110075,0.3851523464289213,pre_onset_lock,0,24,53,53,-5,2,52,-60,1,0,missing_black,gate_exact_death,1,3,3,11
5,22,5,285796,16489936061346709332,40,144509,0.5056368878500749,pre_onset_lock,0,0,77,77,-5,0,-11,-53,1,0,missing_black,gate_exact_death,1,1,5,13
5,23,5,285796,16489936061346709332,80,147700,0.5168021945723523,pre_onset_lock,0,102,100,100,-4,0,58,-50,1,0,missing_black,gate_exact_death,0,0,4,4
5,24,5,285796,16489936061346709332,40,147809,0.5171835854945486,pre_onset_lock,0,0,43,43,-4,-1,60,-54,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
5,25,5,285796,16489936061346709332,40,160730,0.5623941552715923,pre_onset_lock,0,103,45,45,3,-4,-50,17,1,0,missing_black,gate_exact_death,0,2,2,10
5,26,5,285796,16489936061346709332,40,165983,0.5807743985220227,pre_onset_lock,0,25,75,75,-2,-1,53,31,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
5,27,5,285796,16489936061346709332,40,199580,0.6983302775406234,pre_onset_lock,0,0,45,45,-5,-2,27,56,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
5,28,5,285796,16489936061346709332,40,201466,0.7049293901944044,pre_onset_lock,0,24,46,46,-7,1,62,36,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
5,29,5,285796,16489936061346709332,40,201627,0.7054927290794832,pre_onset_lock,0,101,48,48,-4,6,62,39,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
5,30,5,285796,16489936061346709332,40,220179,0.7704061638371426,pre_onset_lock,0,0,77,77,-5,0,94,2,1,0,missing_black,gate_exact_death,1,3,3,3
5,31,5,285796,16489936061346709332,40,221583,0.7753187588349731,pre_onset_lock,0,30,71,71,0,-3,53,-37,1,0,missing_black,gate_exact_death,1,3,7,15
5,32,5,285796,16489936061346709332,40,223714,0.7827751263138742,pre_onset_lock,0,103,46,46,3,-5,46,-60,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
5,33,5,285796,16489936061346709332,40,224477,0.785444862769248,pre_onset_lock,0,30,71,71,0,-3,32,-64,1,0,missing_black,gate_exact_death,1,1,5,13
5,34,5,285796,16489936061346709332,40,246175,0.8613661492813055,pre_onset_lock,0,102,47,47,-6,-3,67,-57,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
5,35,5,285796,16489936061346709332,40,250578,0.8767722431384624,pre_onset_lock,0,30,68,68,2,-4,71,-59,1,0,missing_black,gate_exact_death,0,2,2,2
5,36,5,285796,16489936061346709332,40,250655,0.8770416660835001,pre_onset_lock,0,0,77,77,-5,0,72,-64,1,0,missing_black,gate_exact_death,1,3,7,15
5,37,5,285796,16489936061346709332,40,251212,0.8789906086859158,pre_onset_lock,0,24,47,47,-8,1,56,-77,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
5,38,5,285796,16489936061346709332,40,253034,0.8853657853853798,pre_onset_lock,0,30,71,71,0,-3,73,-54,1,0,missing_black,gate_exact_death,0,2,2,10
5,39,5,285796,16489936061346709332,40,254901,0.8918984170527229,pre_onset_lock,0,0,45,45,-5,-2,35,-71,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
5,40,5,285796,16489936061346709332,40,257417,0.9007018992568125,pre_onset_lock,0,24,77,77,-1,2,39,-99,1,0,missing_black,gate_exact_death,1,1,1,9
5,41,5,285796,16489936061346709332,40,258715,0.9052436003303055,pre_onset_lock,0,103,46,46,3,-5,53,-94,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
5,42,5,285796,16489936061346709332,40,271486,0.9499293202144187,pre_onset_lock,0,24,77,77,-1,2,34,63,1,0,missing_black,gate_exact_death,0,2,6,14
5,43,5,285796,16489936061346709332,40,274385,0.9600729191451245,pre_onset_lock,0,0,46,46,-5,-3,46,55,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
5,44,5,285796,16489936061346709332,40,275395,0.9636069084241907,pre_onset_lock,0,103,46,46,3,-5,65,44,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
5,45,5,285796,16489936061346709332,40,276439,0.9672598636789879,pre_onset_lock,0,0,76,76,-6,0,80,17,1,0,missing_black,gate_exact_death,1,3,7,7
5,46,5,285796,16489936061346709332,80,285088,0.9975227085053675,pre_onset_lock,0,0,98,98,-3,1,13,-77,1,0,missing_black,gate_exact_death,0,0,0,0
5,47,5,285796,16489936061346709332,0,285796,1.0,entry,1,0,1248,,,,,,,,,entry_ok,0,0,4,4
6,0,6,276143,5512003509614796496,40,1242,0.004497669685633893,pre_onset_lock,0,0,46,46,-5,-3,6,-2,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
6,1,6,276143,5512003509614796496,40,3006,0.010885664311606667,pre_onset_lock,0,0,45,45,-5,-2,16,15,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
6,2,6,276143,5512003509614796496,40,3289,0.011910495648993456,pre_onset_lock,0,0,76,76,-6,0,19,8,1,0,missing_black,gate_exact_death,1,1,1,9
6,3,6,276143,5512003509614796496,40,4277,0.015488352049481608,pre_onset_lock,0,103,44,44,2,-4,21,4,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
6,4,6,276143,5512003509614796496,40,4378,0.015854104576252158,pre_onset_lock,0,0,43,43,-4,-1,11,0,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
6,5,6,276143,5512003509614796496,40,18478,0.06691460583827945,pre_onset_lock,0,103,46,46,3,-5,36,14,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
6,6,6,276143,5512003509614796496,40,20728,0.07506255816732635,pre_onset_lock,0,0,71,71,-8,-1,26,-5,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
6,7,6,276143,5512003509614796496,40,21293,0.07710859952995368,pre_onset_lock,0,24,77,77,-1,2,15,-15,1,0,missing_black,gate_exact_death,1,1,5,13
6,8,6,276143,5512003509614796496,80,21372,0.07739468318950689,pre_onset_lock,0,100,80,80,-6,-2,8,-18,1,0,missing_black,gate_exact_death,0,0,4,12
6,9,6,276143,5512003509614796496,40,22903,0.08293891208540502,pre_onset_lock,0,99,67,67,-6,7,25,-9,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
6,10,6,276143,5512003509614796496,40,25141,0.09104340866869702,pre_onset_lock,0,0,76,76,-6,0,39,16,1,0,missing_black,gate_exact_death,1,1,5,5
6,11,6,276143,5512003509614796496,80,25241,0.09140553988332133,pre_onset_lock,0,92,89,89,1,2,41,15,1,0,missing_black,gate_exact_death,1,1,1,9
6,12,6,276143,5512003509614796496,80,40768,0.14763365357803745,pre_onset_lock,0,0,373,373,-13,-8,29,-16,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
6,13,6,276143,5512003509614796496,40,41341,0.14970866543783473,pre_onset_lock,0,103,44,44,2,-4,17,-24,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
6,14,6,276143,5512003509614796496,40,57018,0.20647997595448736,pre_onset_lock,0,24,52,52,-6,2,-23,31,1,0,missing_black,gate_exact_death,0,2,2,10
6,15,6,276143,5512003509614796496,40,71767,0.2598907087994264,pre_onset_lock,0,0,55,55,-6,-3,-9,27,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
6,16,6,276143,5512003509614796496,40,85831,0.3108208428241889,pre_onset_lock,0,0,44,44,-4,-2,-4,-29,1,0,missing_black,gate_exact_death,1,3,7,7
6,17,6,276143,5512003509614796496,40,94440,0.3419967190911955,pre_onset_lock,0,30,47,47,4,-3,56,-3,1,0,missing_black,gate_exact_death,0,0,0,8
6,18,6,276143,5512003509614796496,40,112453,0.4072274147814719,pre_onset_lock,0,25,52,52,-2,-4,-25,-40,1,0,missing_black,gate_exact_death,1,1,5,5
6,19,6,276143,5512003509614796496,40,114552,0.4148285489764361,pre_onset_lock,0,0,61,61,-7,-2,-39,42,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
6,20,6,276143,5512003509614796496,40,152959,0.5539122845771937,pre_onset_lock,0,103,45,45,3,-4,-10,54,1,0,missing_black,gate_exact_death,1,3,7,15
6,21,6,276143,5512003509614796496,40,165152,0.5980669435763355,pre_onset_lock,0,0,45,45,-5,-2,-19,54,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
6,22,6,276143,5512003509614796496,40,169071,0.612258865877462,pre_onset_lock,0,30,40,40,6,-2,-12,-25,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
6,23,6,276143,5512003509614796496,40,171726,0.6218734496257374,pre_onset_lock,0,24,74,74,-3,3,56,-2,1,0,missing_black,gate_exact_death,0,2,6,14
6,24,6,276143,5512003509614796496,40,178404,0.6460565721383487,pre_onset_lock,0,25,56,56,-2,-2,-58,10,1,0,missing_black,gate_exact_death,0,0,4,4
6,25,6,276143,5512003509614796496,40,180862,0.6549577573938141,pre_onset_lock,0,31,45,45,-3,-4,-30,-51,1,0,missing_black,gate_exact_death,0,2,6,14
6,26,6,276143,5512003509614796496,40,188698,0.6833343593717748,pre_onset_lock,0,103,46,46,3,-5,4,54,0,1,frontier_black_collision,gate_exact_death,0,2,2,10
6,27,6,276143,5512003509614796496,40,202891,0.7347316426634026,pre_onset_lock,0,30,47,47,4,-3,-61,17,1,0,missing_black,gate_exact_death,1,3,3,11
6,28,6,276143,5512003509614796496,40,211745,0.7667947404062389,pre_onset_lock,0,103,46,46,3,-5,48,-47,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
6,29,6,276143,5512003509614796496,80,220663,0.7990896021264345,pre_onset_lock,0,100,80,80,-6,-2,60,-19,1,0,missing_black,gate_exact_death,1,3,7,7
6,30,6,276143,5512003509614796496,40,237855,0.8613472005446453,pre_onset_lock,0,24,77,77,-1,2,-50,42,1,0,missing_black,gate_exact_death,1,3,7,15
6,31,6,276143,5512003509614796496,40,240396,0.870548954708249,pre_onset_lock,0,99,75,75,-4,7,-34,59,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
6,32,6,276143,5512003509614796496,40,254370,0.9211531706398497,pre_onset_lock,0,24,75,75,-2,3,3,74,1,0,missing_black,gate_exact_death,0,2,2,2
6,33,6,276143,5512003509614796496,40,268685,0.9729922540133192,pre_onset_lock,0,103,45,45,3,-4,-55,79,1,0,missing_black,gate_exact_death,1,1,5,13
6,34,6,276143,5512003509614796496,40,269872,0.9772907515309097,pre_onset_lock,0,30,41,41,7,-2,-25,64,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
6,35,6,276143,5512003509614796496,40,270252,0.978666850146482,pre_onset_lock,0,102,52,52,-6,-2,-26,66,1,0,missing_black,gate_exact_death,0,0,4,12
6,36,6,276143,5512003509614796496,0,276143,1.0,entry,1,0,1248,,,,,,,,,entry_ok,1,3,7,15
7,0,7,272174,3981815637707193797,40,11240,0.04129711140667367,pre_onset_lock,0,0,77,77,-5,0,3,-18,1,0,missing_black,gate_exact_death,0,0,0,8
7,1,7,272174,3981815637707193797,40,17988,0.06609007473160551,pre_onset_lock,0,30,40,40,6,-2,46,18,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
7,2,7,272174,3981815637707193797,40,18550,0.0681549303019392,pre_onset_lock,0,0,45,45,-5,-2,46,21,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
7,3,7,272174,3981815637707193797,40,23849,0.08762409341083277,pre_onset_lock,0,103,45,45,3,-4,-17,-31,1,0,missing_black,gate_exact_death,1,1,1,9
7,4,7,272174,3981815637707193797,80,24860,0.09133862896529427,pre_onset_lock,0,0,165,165,-9,-4,-5,-26,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
7,5,7,272174,3981815637707193797,40,33854,0.12438366633109701,pre_onset_lock,0,30,68,68,2,-4,-19,-31,1,0,missing_black,gate_exact_death,0,2,6,14
7,6,7,272174,3981815637707193797,40,39375,0.1446684841314747,pre_onset_lock,0,103,44,44,2,-4,-10,25,0,1,frontier_black_collision,gate_exact_death,1,3,7,15
7,7,7,272174,3981815637707193797,40,42744,0.15704659519278108,pre_onset_lock,0,31,46,46,-3,-3,33,-9,1,0,missing_black,gate_exact_death,0,0,0,8
7,8,7,272174,3981815637707193797,40,57714,0.21204817506448081,pre_onset_lock,0,102,45,45,-5,-2,38,-7,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
7,9,7,272174,3981815637707193797,40,58665,0.21554226340502766,pre_onset_lock,0,16,54,54,7,-1,16,-27,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
7,10,7,272174,3981815637707193797,40,68561,0.25190135722001367,pre_onset_lock,0,0,43,43,-4,-1,-16,26,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
7,11,7,272174,3981815637707193797,40,77873,0.28611476481956394,pre_onset_lock,0,25,46,46,-1,-7,-6,-49,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
7,12,7,272174,3981815637707193797,40,88902,0.32663663685730454,pre_onset_lock,0,0,77,77,-5,0,34,-17,1,0,missing_black,gate_exact_death,0,2,6,6
7,13,7,272174,3981815637707193797,40,95640,0.35139285897991723,pre_onset_lock,0,0,71,71,-8,-1,50,-23,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
7,14,7,272174,3981815637707193797,40,104340,0.38335770499753835,pre_onset_lock,0,103,46,46,3,-5,-43,7,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
7,15,7,272174,3981815637707193797,40,126136,0.4634388295722589,pre_onset_lock,0,0,45,45,-5,-2,-51,30,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
7,16,7,272174,3981815637707193797,40,129508,0.475827962994261,pre_onset_lock,0,0,43,43,-4,-1,-12,37,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
7,17,7,272174,3981815637707193797,40,145943,0.5362121290057096,pre_onset_lock,0,103,45,45,3,-4,-10,44,1,0,missing_black,gate_exact_death,1,3,7,7
7,18,7,272174,3981815637707193797,40,153408,0.5636394365369213,pre_onset_lock,0,103,72,72,2,-8,-46,-16,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
7,19,7,272174,3981815637707193797,80,156107,0.5735558870428475,pre_onset_lock,0,98,82,82,5,3,-47,-16,1,0,missing_black,gate_exact_death,1,3,3,11
7,20,7,272174,3981815637707193797,40,164309,0.6036910211849773,pre_onset_lock,0,24,47,47,-8,1,62,-18,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
7,21,7,272174,3981815637707193797,40,164369,0.6039114683988919,pre_onset_lock,0,0,70,70,-7,-1,62,-27,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
7,22,7,272174,3981815637707193797,40,164499,0.6043891040290402,pre_onset_lock,0,90,59,59,0,-3,65,-27,0,1,frontier_black_collision,gate_exact_death,1,3,3,3
7,23,7,272174,3981815637707193797,40,184917,0.6794072909241882,pre_onset_lock,0,30,68,68,2,-4,-57,38,1,0,missing_black,gate_exact_death,1,1,5,5
7,24,7,272174,3981815637707193797,40,185672,0.6821812516992806,pre_onset_lock,0,0,43,43,-4,-1,-16,45,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
7,25,7,272174,3981815637707193797,40,186359,0.6847053722986031,pre_onset_lock,0,103,46,46,3,-5,29,36,0,1,frontier_black_collision,gate_exact_death,1,3,7,7
7,26,7,272174,3981815637707193797,40,192678,0.7079221380440454,pre_onset_lock,0,31,45,45,-3,-4,-6,-63,1,0,missing_black,gate_exact_death,0,2,6,6
7,27,7,272174,3981815637707193797,40,198188,0.728166540521872,pre_onset_lock,0,0,45,45,-5,-2,59,-32,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
7,28,7,272174,3981815637707193797,40,202672,0.7446412956417586,pre_onset_lock,0,103,62,62,3,-7,-51,-13,0,1,frontier_black_collision,gate_exact_death,0,0,0,0
7,29,7,272174,3981815637707193797,40,215350,0.7912217919419195,pre_onset_lock,0,30,47,47,4,-3,-69,-2,1,0,missing_black,gate_exact_death,0,2,6,6
7,30,7,272174,3981815637707193797,40,234152,0.8603026005423001,pre_onset_lock,0,0,45,45,-5,-2,-61,-10,0,1,frontier_black_collision,gate_exact_death,0,0,0,8
7,31,7,272174,3981815637707193797,80,255612,0.9391492207190988,pre_onset_lock,0,0,98,98,-3,1,-45,57,1,0,missing_black,gate_exact_death,0,0,4,12
7,32,7,272174,3981815637707193797,40,255719,0.9395423515839132,pre_onset_lock,0,0,77,77,-5,0,-44,52,1,0,missing_black,gate_exact_death,1,3,7,7
7,33,7,272174,3981815637707193797,0,272174,1.0,entry,1,103,1248,,,,,,,,,entry_ok,0,2,6,14
8,0,8,271114,3955567068357606463,40,11041,0.04072456604970603,pre_onset_lock,0,103,45,45,3,-4,11,-43,1,0,missing_black,gate_exact_death,1,1,1,1
8,1,8,271114,3955567068357606463,40,32532,0.11999380334471846,pre_onset_lock,0,0,76,76,-6,0,-2,20,1,0,missing_black,gate_exact_death,0,0,4,4
8,2,8,271114,3955567068357606463,80,33596,0.12391835168969512,pre_onset_lock,0,100,102,102,-3,-1,-3,21,1,0,missing_black,gate_exact_death,0,0,4,12
8,3,8,271114,3955567068357606463,40,34450,0.127068318124479,pre_onset_lock,0,0,71,71,-8,-1,-15,26,0,1,frontier_black_collision,gate_exact_death,0,2,2,2
8,4,8,271114,3955567068357606463,40,36923,0.1361899422383204,pre_onset_lock,0,102,47,47,-6,-3,23,9,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
8,5,8,271114,3955567068357606463,80,37598,0.13867966980679713,pre_onset_lock,0,0,89,89,-7,0,24,-23,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
8,6,8,271114,3955567068357606463,40,44399,0.16376505824118268,pre_onset_lock,0,97,57,57,-3,4,24,-26,1,0,missing_black,gate_exact_death,1,3,7,15
8,7,8,271114,3955567068357606463,40,52344,0.19307007384347544,pre_onset_lock,0,103,45,45,3,-4,21,20,1,0,missing_black,gate_exact_death,0,0,0,8
8,8,8,271114,3955567068357606463,80,67582,0.24927521264117677,pre_onset_lock,0,0,98,98,-3,1,4,-52,1,0,missing_black,gate_exact_death,0,2,6,14
8,9,8,271114,3955567068357606463,80,68753,0.25359442891182304,pre_onset_lock,0,0,99,99,-2,1,14,-54,1,0,missing_black,gate_exact_death,1,1,1,1
8,10,8,271114,3955567068357606463,40,70276,0.2592119920033639,pre_onset_lock,0,24,46,46,-7,1,-13,-49,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
8,11,8,271114,3955567068357606463,40,71837,0.26496971753579673,pre_onset_lock,0,0,45,45,-5,-2,-37,11,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
8,12,8,271114,3955567068357606463,40,105070,0.3875491490664444,pre_onset_lock,0,0,70,70,-7,-1,4,-64,0,1,frontier_black_collision,gate_exact_death,0,2,6,14
8,13,8,271114,3955567068357606463,40,105236,0.38816143762402533,pre_onset_lock,0,90,59,59,0,-3,4,-67,0,1,frontier_black_collision,gate_exact_death,0,0,4,4
8,14,8,271114,3955567068357606463,40,105330,0.38850815524096877,pre_onset_lock,0,0,77,77,-5,0,-2,-65,1,0,missing_black,gate_exact_death,0,2,2,2
8,15,8,271114,3955567068357606463,40,134169,0.49488038242215454,pre_onset_lock,0,103,46,46,3,-5,-34,39,0,1,frontier_black_collision,gate_exact_death,1,1,1,9
8,16,8,271114,3955567068357606463,40,136787,0.5045368369025576,pre_onset_lock,0,0,76,76,-6,0,34,-1,1,0,missing_black,gate_exact_death,1,3,3,3
8,17,8,271114,3955567068357606463,40,137814,0.5083249112919288,pre_onset_lock,0,0,71,71,-8,-1,19,-58,0,1,frontier_black_collision,gate_exact_death,0,2,6,6
8,18,8,271114,3955567068357606463,40,147571,0.5443134622335991,pre_onset_lock,0,31,46,46,-3,-3,51,-24,1,0,missing_black,gate_exact_death,1,3,3,3
8,19,8,271114,3955567068357606463,40,193661,0.7143157490944768,pre_onset_lock,0,103,44,44,2,-4,35,-60,0,1,frontier_black_collision,gate_exact_death,1,1,5,13
8,20,8,271114,3955567068357606463,40,212779,0.7848322108043111,pre_onset_lock,0,0,70,70,-7,-1,-65,-2,0,1,frontier_black_collision,gate_exact_death,1,3,3,11
8,21,8,271114,3955567068357606463,40,213833,0.7887198742964214,pre_onset_lock,0,0,76,76,-6,0,-71,-4,1,0,missing_black,gate_exact_death,1,1,1,9
8,22,8,271114,3955567068357606463,80,213933,0.7890887228250847,pre_onset_lock,0,92,89,89,1,2,-73,-3,1,0,missing_black,gate_exact_death,1,1,5,13
8,23,8,271114,3955567068357606463,40,225925,0.8333210383823779,pre_onset_lock,0,0,45,45,-5,-2,61,-35,0,1,frontier_black_collision,gate_exact_death,1,1,5,5
8,24,8,271114,3955567068357606463,40,229260,0.8456221368132962,pre_onset_lock,0,31,58,58,-3,-5,-55,11,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
8,25,8,271114,3955567068357606463,40,236970,0.8740603583732305,pre_onset_lock,0,0,44,44,-4,-2,-9,47,1,0,missing_black,gate_exact_death,0,2,2,10
8,26,8,271114,3955567068357606463,40,243228,0.8971428992969747,pre_onset_lock,0,0,45,45,-5,-2,1,50,0,1,frontier_black_collision,gate_exact_death,0,0,4,12
8,27,8,271114,3955567068357606463,80,257589,0.9501132364982996,pre_onset_lock,0,103,99,99,0,-3,12,-76,1,0,missing_black,gate_exact_death,1,1,5,5
8,28,8,271114,3955567068357606463,0,271114,1.0,entry,1,102,1248,,,,,,,,,entry_ok,0,2,2,10
9,0,9,270625,16992346564080444118,80,5417,0.02001662817551963,pre_onset_lock,0,0,98,98,-3,1,12,-13,1,0,missing_black,gate_exact_death,1,1,1,9
9,1,9,270625,16992346564080444118,40,12767,0.04717598152424942,pre_onset_lock,0,103,45,45,3,-4,22,14,1,0,missing_black,gate_exact_death,1,3,7,15
9,2,9,270625,16992346564080444118,40,19692,0.072764896073903,pre_onset_lock,0,31,68,68,-4,0,16,12,1,0,missing_black,gate_exact_death,0,0,4,12
9,3,9,270625,16992346564080444118,40,24737,0.09140692840646651,pre_onset_lock,0,16,45,45,7,0,33,-11,0,1,frontier_black_collision,gate_exact_death,1,1,1,1
9,4,9,270625,16992346564080444118,80,34292,0.12671408775981524,pre_onset_lock,0,103,99,99,0,-3,-26,-11,1,0,missing_black,gate_exact_death,0,0,4,4
9,5,9,270625,16992346564080444118,80,34445,0.12727944572748268,pre_onset_lock,0,0,98,98,-3,1,-28,-9,1,0,missing_black,gate_exact_death,1,1,5,13
