idx,pair_index,prev_lock_index,next_lock_index,gap,prev_start,next_start,prev_phase,next_phase,prev_ok,next_ok,prev_bad_kind,next_bad_kind,prev_bad_offset,next_bad_offset,same_phase,same_bad_kind,same_critical_cell,critical_l1,prev_start_mod8,next_start_mod8,prev_start_mod16,next_start_mod16
6,13,13,14,15677,41341,57018,103,24,0,0,frontier_black_collision,missing_black,44,52,0,0,0,95,5,2,13,10
6,14,14,15,14749,57018,71767,24,0,0,0,missing_black,frontier_black_collision,52,55,0,0,0,18,2,7,10,7
6,15,15,16,14064,71767,85831,0,0,0,0,frontier_black_collision,missing_black,55,44,1,0,0,61,7,7,7,7
6,16,16,17,8609,85831,94440,0,30,0,0,missing_black,missing_black,44,47,0,1,0,86,7,0,7,8
6,17,17,18,18013,94440,112453,30,25,0,0,missing_black,missing_black,47,52,0,1,0,118,0,5,8,5
6,18,18,19,2099,112453,114552,25,0,0,0,missing_black,frontier_black_collision,52,61,0,0,0,96,5,0,5,8
6,19,19,20,38407,114552,152959,0,103,0,0,frontier_black_collision,missing_black,61,45,0,0,0,41,0,7,8,15
6,20,20,21,12193,152959,165152,103,0,0,0,missing_black,frontier_black_collision,45,45,0,0,0,9,7,0,15,0
6,21,21,22,3919,165152,169071,0,30,0,0,frontier_black_collision,frontier_black_collision,45,40,0,1,0,86,0,7,0,15
6,22,22,23,2655,169071,171726,30,24,0,0,frontier_black_collision,missing_black,40,74,0,0,0,91,7,6,15,14
6,23,23,24,6678,171726,178404,24,25,0,0,missing_black,missing_black,74,56,0,1,0,126,6,4,14,4
6,24,24,25,2458,178404,180862,25,31,0,0,missing_black,missing_black,56,45,0,1,0,89,4,6,4,14
6,25,25,26,7836,180862,188698,31,103,0,0,missing_black,frontier_black_collision,45,46,0,0,0,139,6,2,14,10
6,26,26,27,14193,188698,202891,103,30,0,0,frontier_black_collision,missing_black,46,47,0,0,0,102,2,3,10,11
6,27,27,28,8854,202891,211745,30,103,0,0,missing_black,frontier_black_collision,47,46,0,0,0,173,3,1,11,1
6,28,28,29,8918,211745,220663,103,100,0,0,frontier_black_collision,missing_black,46,80,0,0,0,40,1,7,1,7
6,29,29,30,17192,220663,237855,100,24,0,0,missing_black,missing_black,80,77,0,1,0,171,7,7,7,15
6,30,30,31,2541,237855,240396,24,99,0,0,missing_black,frontier_black_collision,77,75,0,0,0,33,7,4,15,12
6,31,31,32,13974,240396,254370,99,24,0,0,frontier_black_collision,missing_black,75,75,0,0,0,52,4,2,12,2
6,32,32,33,14315,254370,268685,24,103,0,0,missing_black,missing_black,75,45,0,1,0,63,2,5,2,13
6,33,33,34,1187,268685,269872,103,30,0,0,missing_black,frontier_black_collision,45,41,0,0,0,45,5,0,13,0
6,34,34,35,380,269872,270252,30,102,0,0,frontier_black_collision,missing_black,41,52,0,0,0,3,0,4,0,12
6,35,35,36,5891,270252,276143,102,0,0,1,missing_black,,52,,0,,,,4,7,12,15
7,0,0,1,6748,11240,17988,0,30,0,0,missing_black,frontier_black_collision,77,40,0,0,0,79,0,4,8,4
7,1,1,2,562,17988,18550,30,0,0,0,frontier_black_collision,frontier_black_collision,40,45,0,1,0,3,4,6,4,6
7,2,2,3,5299,18550,23849,0,103,0,0,frontier_black_collision,missing_black,45,45,0,0,0,115,6,1,6,9
7,3,3,4,1011,23849,24860,103,0,0,0,missing_black,frontier_black_collision,45,165,0,0,0,17,1,4,9,12
7,4,4,5,8994,24860,33854,0,30,0,0,frontier_black_collision,missing_black,165,68,0,0,0,19,4,6,12,14
7,5,5,6,5521,33854,39375,30,103,0,0,missing_black,frontier_black_collision,68,44,0,0,0,65,6,7,14,15
7,6,6,7,3369,39375,42744,103,31,0,0,frontier_black_collision,missing_black,44,46,0,0,0,77,7,0,15,8
7,7,7,8,14970,42744,57714,31,102,0,0,missing_black,frontier_black_collision,46,45,0,0,0,7,0,2,8,2
7,8,8,9,951,57714,58665,102,16,0,0,frontier_black_collision,frontier_black_collision,45,54,0,1,0,42,2,1,2,9
7,9,9,10,9896,58665,68561,16,0,0,0,frontier_black_collision,frontier_black_collision,54,43,0,1,0,85,1,1,9,1
7,10,10,11,9312,68561,77873,0,25,0,0,frontier_black_collision,frontier_black_collision,43,46,0,1,0,85,1,1,1,1
7,11,11,12,11029,77873,88902,25,0,0,0,frontier_black_collision,missing_black,46,77,0,0,0,72,1,6,1,6
7,12,12,13,6738,88902,95640,0,0,0,0,missing_black,frontier_black_collision,77,71,1,0,0,22,6,0,6,8
7,13,13,14,8700,95640,104340,0,103,0,0,frontier_black_collision,frontier_black_collision,71,46,0,1,0,123,0,4,8,4
7,14,14,15,21796,104340,126136,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,31,4,0,4,8
7,15,15,16,3372,126136,129508,0,0,0,0,frontier_black_collision,frontier_black_collision,45,43,1,1,0,46,0,4,8,4
7,16,16,17,16435,129508,145943,0,103,0,0,frontier_black_collision,missing_black,43,45,0,0,0,9,4,7,4,7
7,17,17,18,7465,145943,153408,103,103,0,0,missing_black,frontier_black_collision,45,72,1,0,0,96,7,0,7,0
7,18,18,19,2699,153408,156107,103,98,0,0,frontier_black_collision,missing_black,72,82,0,0,0,1,0,3,0,11
7,19,19,20,8202,156107,164309,98,24,0,0,missing_black,frontier_black_collision,82,47,0,0,0,111,3,5,11,5
7,20,20,21,60,164309,164369,24,0,0,0,frontier_black_collision,frontier_black_collision,47,70,0,1,0,9,5,1,5,1
7,21,21,22,130,164369,164499,0,90,0,0,frontier_black_collision,frontier_black_collision,70,59,0,1,0,3,1,3,1,3
7,22,22,23,20418,164499,184917,90,30,0,0,frontier_black_collision,missing_black,59,68,0,0,0,187,3,5,3,5
7,23,23,24,755,184917,185672,30,0,0,0,missing_black,frontier_black_collision,68,43,0,0,0,48,5,0,5,8
7,24,24,25,687,185672,186359,0,103,0,0,frontier_black_collision,frontier_black_collision,43,46,0,1,0,54,0,7,8,7
7,25,25,26,6319,186359,192678,103,31,0,0,frontier_black_collision,missing_black,46,45,0,0,0,134,7,6,7,6
7,26,26,27,5510,192678,198188,31,0,0,0,missing_black,frontier_black_collision,45,45,0,0,0,96,6,4,6,12
7,27,27,28,4484,198188,202672,0,103,0,0,frontier_black_collision,frontier_black_collision,45,62,0,1,0,129,4,0,12,0
7,28,28,29,12678,202672,215350,103,30,0,0,frontier_black_collision,missing_black,62,47,0,0,0,29,0,6,0,6
7,29,29,30,18802,215350,234152,30,0,0,0,missing_black,frontier_black_collision,47,45,0,0,0,16,6,0,6,8
7,30,30,31,21460,234152,255612,0,0,0,0,frontier_black_collision,missing_black,45,98,1,0,0,83,0,4,8,12
7,31,31,32,107,255612,255719,0,0,0,0,missing_black,missing_black,98,77,1,1,0,6,4,7,12,7
7,32,32,33,16455,255719,272174,0,103,0,1,missing_black,,77,,0,,,,7,6,7,14
8,0,0,1,21491,11041,32532,103,0,0,0,missing_black,missing_black,45,76,0,1,0,76,1,4,1,4
8,1,1,2,1064,32532,33596,0,100,0,0,missing_black,missing_black,76,102,0,1,0,2,4,4,4,12
8,2,2,3,854,33596,34450,100,0,0,0,missing_black,frontier_black_collision,102,71,0,0,0,17,4,2,12,2
8,3,3,4,2473,34450,36923,0,102,0,0,frontier_black_collision,frontier_black_collision,71,47,0,1,0,55,2,3,2,11
8,4,4,5,675,36923,37598,102,0,0,0,frontier_black_collision,frontier_black_collision,47,89,0,1,0,33,3,6,11,14
8,5,5,6,6801,37598,44399,0,97,0,0,frontier_black_collision,missing_black,89,57,0,0,0,3,6,7,14,15
8,6,6,7,7945,44399,52344,97,103,0,0,missing_black,missing_black,57,45,0,1,0,49,7,0,15,8
8,7,7,8,15238,52344,67582,103,0,0,0,missing_black,missing_black,45,98,0,1,0,89,0,6,8,14
8,8,8,9,1171,67582,68753,0,0,0,0,missing_black,missing_black,98,99,1,1,0,12,6,1,14,1
8,9,9,10,1523,68753,70276,0,24,0,0,missing_black,frontier_black_collision,99,46,0,0,0,32,1,4,1,4
8,10,10,11,1561,70276,71837,24,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,84,4,5,4,13
8,11,11,12,33233,71837,105070,0,0,0,0,frontier_black_collision,frontier_black_collision,45,70,1,1,0,116,5,6,13,14
8,12,12,13,166,105070,105236,0,90,0,0,frontier_black_collision,frontier_black_collision,70,59,0,1,0,3,6,4,14,4
8,13,13,14,94,105236,105330,90,0,0,0,frontier_black_collision,missing_black,59,77,0,0,0,8,4,2,4,2
8,14,14,15,28839,105330,134169,0,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,136,2,1,2,9
8,15,15,16,2618,134169,136787,103,0,0,0,frontier_black_collision,missing_black,46,76,0,0,0,108,1,3,9,3
8,16,16,17,1027,136787,137814,0,0,0,0,missing_black,frontier_black_collision,76,71,1,0,0,72,3,6,3,6
8,17,17,18,9757,137814,147571,0,31,0,0,frontier_black_collision,missing_black,71,46,0,0,0,66,6,3,6,3
8,18,18,19,46090,147571,193661,31,103,0,0,missing_black,frontier_black_collision,46,44,0,0,0,52,3,5,3,13
8,19,19,20,19118,193661,212779,103,0,0,0,frontier_black_collision,frontier_black_collision,44,70,0,1,0,158,5,3,13,11
8,20,20,21,1054,212779,213833,0,0,0,0,frontier_black_collision,missing_black,70,76,1,0,0,8,3,1,11,9
8,21,21,22,100,213833,213933,0,92,0,0,missing_black,missing_black,76,89,0,1,0,3,1,5,9,13
8,22,22,23,11992,213933,225925,92,0,0,0,missing_black,frontier_black_collision,89,45,0,0,0,166,5,5,13,5
8,23,23,24,3335,225925,229260,0,31,0,0,frontier_black_collision,frontier_black_collision,45,58,0,1,0,162,5,4,5,12
8,24,24,25,7710,229260,236970,31,0,0,0,frontier_black_collision,missing_black,58,44,0,0,0,82,4,2,12,10
8,25,25,26,6258,236970,243228,0,0,0,0,missing_black,frontier_black_collision,44,45,1,0,0,13,2,4,10,12
8,26,26,27,14361,243228,257589,0,103,0,0,frontier_black_collision,missing_black,45,99,0,0,0,137,4,5,12,5
8,27,27,28,13525,257589,271114,103,102,0,1,missing_black,,99,,0,,,,5,2,5,10
9,0,0,1,7350,5417,12767,0,103,0,0,missing_black,missing_black,98,45,0,1,0,37,1,7,9,15
9,1,1,2,6925,12767,19692,103,31,0,0,missing_black,missing_black,45,68,0,1,0,8,7,4,15,12
9,2,2,3,5045,19692,24737,31,16,0,0,missing_black,frontier_black_collision,68,45,0,0,0,40,4,1,12,1
9,3,3,4,9555,24737,34292,16,103,0,0,frontier_black_collision,missing_black,45,99,0,0,0,59,1,4,1,4
9,4,4,5,153,34292,34445,103,0,0,0,missing_black,missing_black,99,98,0,1,0,4,4,5,4,13
9,5,5,6,112,34445,34557,0,0,0,0,missing_black,missing_black,98,99,1,1,0,3,5,5,13,13
9,6,6,7,103,34557,34660,0,99,0,0,missing_black,frontier_black_collision,99,492,0,0,0,28,5,4,13,4
9,7,7,8,2357,34660,37017,99,30,0,0,frontier_black_collision,frontier_black_collision,492,40,0,1,0,41,4,1,4,9
9,8,8,9,12169,37017,49186,30,0,0,0,frontier_black_collision,missing_black,40,98,0,0,0,75,1,2,9,2
9,9,9,10,2937,49186,52123,0,0,0,0,missing_black,frontier_black_collision,98,70,1,0,0,71,2,3,2,11
9,10,10,11,184,52123,52307,0,100,0,0,frontier_black_collision,frontier_black_collision,70,49,0,1,0,3,3,3,11,3
9,11,11,12,40406,52307,92713,100,0,0,0,frontier_black_collision,frontier_black_collision,49,45,0,1,0,48,3,1,3,9
9,12,12,13,8820,92713,101533,0,30,0,0,frontier_black_collision,frontier_black_collision,45,59,0,1,0,66,1,5,9,13
9,13,13,14,3296,101533,104829,30,0,0,0,frontier_black_collision,frontier_black_collision,59,43,0,1,0,70,5,5,13,13
9,14,14,15,20457,104829,125286,0,24,0,0,frontier_black_collision,missing_black,43,53,0,0,0,103,5,6,13,6
9,15,15,16,13562,125286,138848,24,0,0,0,missing_black,frontier_black_collision,53,45,0,0,0,106,6,0,6,0
9,16,16,17,590,138848,139438,0,31,0,0,frontier_black_collision,missing_black,45,68,0,0,0,13,0,6,0,14
9,17,17,18,2326,139438,141764,31,0,0,0,missing_black,frontier_black_collision,68,45,0,0,0,23,6,4,14,4
9,18,18,19,8187,141764,149951,0,24,0,0,frontier_black_collision,missing_black,45,74,0,0,0,144,4,7,4,15
9,19,19,20,16659,149951,166610,24,103,0,0,missing_black,missing_black,74,45,0,1,0,154,7,2,15,2
9,20,20,21,18725,166610,185335,103,0,0,0,missing_black,frontier_black_collision,45,61,0,0,0,129,2,7,2,7
9,21,21,22,23283,185335,208618,0,103,0,0,frontier_black_collision,frontier_black_collision,61,44,0,1,0,38,7,2,7,10
9,22,22,23,10407,208618,219025,103,24,0,0,frontier_black_collision,missing_black,44,53,0,0,0,124,2,1,10,1
9,23,23,24,254,219025,219279,24,102,0,0,missing_black,missing_black,53,100,0,1,0,1,1,7,1,15
9,24,24,25,33428,219279,252707,102,26,0,0,missing_black,missing_black,100,50,0,1,0,44,7,3,15,3
9,25,25,26,11029,252707,263736,26,0,0,0,missing_black,missing_black,50,99,0,1,0,108,3,0,3,8
9,26,26,27,212,263736,263948,0,0,0,0,missing_black,frontier_black_collision,99,56,1,0,0,13,0,4,8,12
9,27,27,28,5981,263948,269929,0,30,0,0,frontier_black_collision,missing_black,56,71,0,0,0,154,4,1,12,9
9,28,28,29,328,269929,270257,30,103,0,0,missing_black,missing_black,71,99,0,1,0,16,1,1,9,1
9,29,29,30,148,270257,270405,103,99,0,0,missing_black,missing_black,99,103,0,1,0,4,1,5,1,5
9,30,30,31,117,270405,270522,99,0,0,0,missing_black,missing_black,103,99,0,1,0,3,5,2,5,10
9,31,31,32,103,270522,270625,0,99,0,1,missing_black,,99,,0,,,,2,1,10,1
10,0,0,1,583,2422,3005,0,0,0,0,missing_black,frontier_black_collision,77,56,1,0,0,10,6,5,6,13
10,1,1,2,1149,3005,4154,0,0,0,0,frontier_black_collision,missing_black,56,99,1,0,0,12,5,2,13,10
10,2,2,3,838,4154,4992,0,16,0,0,missing_black,frontier_black_collision,99,45,0,0,0,24,2,0,10,0
10,3,3,4,677,4992,5669,16,103,0,0,frontier_black_collision,frontier_black_collision,45,46,0,1,0,16,0,5,0,5
10,4,4,5,4048,5669,9717,103,0,0,0,frontier_black_collision,frontier_black_collision,46,45,0,1,0,21,5,5,5,5
10,5,5,6,5476,9717,15193,0,24,0,0,frontier_black_collision,missing_black,45,74,0,0,0,29,5,1,5,9
10,6,6,7,83,15193,15276,24,0,0,0,missing_black,missing_black,74,76,0,1,0,7,1,4,9,12
10,7,7,8,107,15276,15383,0,99,0,0,missing_black,missing_black,76,82,0,1,0,3,4,7,12,7
10,8,8,9,1927,15383,17310,99,0,0,0,missing_black,missing_black,82,99,0,1,0,52,7,6,7,14
10,9,9,10,1379,17310,18689,0,100,0,0,missing_black,frontier_black_collision,99,49,0,0,0,9,6,1,14,1
10,10,10,11,1627,18689,20316,100,30,0,0,frontier_black_collision,missing_black,49,47,0,0,0,15,1,4,1,12
10,11,11,12,585,20316,20901,30,30,0,0,missing_black,missing_black,47,46,1,1,0,38,4,5,12,5
10,12,12,13,87,20901,20988,30,97,0,0,missing_black,missing_black,46,84,0,1,0,3,5,4,5,12
10,13,13,14,886,20988,21874,97,103,0,0,missing_black,frontier_black_collision,84,46,0,0,0,40,4,2,12,2
10,14,14,15,6948,21874,28822,103,0,0,0,frontier_black_collision,missing_black,46,98,0,0,0,62,2,6,2,6
10,15,15,16,4817,28822,33639,0,0,0,0,missing_black,missing_black,98,77,1,1,0,50,6,7,6,7
10,16,16,17,2464,33639,36103,0,0,0,0,missing_black,missing_black,77,77,1,1,0,94,7,7,7,7
10,17,17,18,457,36103,36560,0,0,0,0,missing_black,frontier_black_collision,77,70,1,0,0,14,7,0,7,0
10,18,18,19,130,36560,36690,0,90,0,0,frontier_black_collision,frontier_black_collision,70,59,0,1,0,3,0,2,0,2
10,19,19,20,362,36690,37052,90,0,0,0,frontier_black_collision,frontier_black_collision,59,72,0,1,0,29,2,4,2,12
10,20,20,21,8635,37052,45687,0,0,0,0,frontier_black_collision,frontier_black_collision,72,45,1,1,0,28,4,7,12,7
10,21,21,22,7263,45687,52950,0,102,0,0,frontier_black_collision,missing_black,45,100,0,0,0,14,7,6,7,6
10,22,22,23,360,52950,53310,102,30,0,0,missing_black,missing_black,100,71,0,1,0,19,6,6,6,14
10,23,23,24,1320,53310,54630,30,24,0,0,missing_black,frontier_black_collision,71,47,0,0,0,12,6,6,14,6
10,24,24,25,2318,54630,56948,24,0,0,0,frontier_black_collision,frontier_black_collision,47,46,0,1,0,21,6,4,6,4
10,25,25,26,4901,56948,61849,0,30,0,0,frontier_black_collision,frontier_black_collision,46,40,0,1,0,5,4,1,4,9
10,26,26,27,589,61849,62438,30,0,0,0,frontier_black_collision,frontier_black_collision,40,45,0,1,0,20,1,6,9,6
10,27,27,28,1019,62438,63457,0,24,0,0,frontier_black_collision,missing_black,45,53,0,0,0,17,6,1,6,1
10,28,28,29,3178,63457,66635,24,103,0,0,missing_black,frontier_black_collision,53,46,0,0,0,65,1,3,1,11
10,29,29,30,1744,66635,68379,103,103,0,0,frontier_black_collision,frontier_black_collision,46,488,1,1,0,34,3,3,11,11
10,30,30,31,14365,68379,82744,103,102,0,0,frontier_black_collision,frontier_black_collision,488,63,0,1,0,80,3,0,11,8
10,31,31,32,31436,82744,114180,102,0,0,0,frontier_black_collision,frontier_black_collision,63,43,0,1,0,50,0,4,8,4
10,32,32,33,13989,114180,128169,0,30,0,0,frontier_black_collision,missing_black,43,47,0,0,0,89,4,1,4,9
10,33,33,34,3481,128169,131650,30,0,0,0,missing_black,frontier_black_collision,47,55,0,0,0,79,1,2,9,2
10,34,34,35,590,131650,132240,0,102,0,0,frontier_black_collision,frontier_black_collision,55,47,0,1,0,32,2,0,2,0
10,35,35,36,632,132240,132872,102,0,0,0,frontier_black_collision,frontier_black_collision,47,45,0,1,0,14,0,0,0,8
10,36,36,37,26667,132872,159539,0,102,0,0,frontier_black_collision,frontier_black_collision,45,47,0,1,0,171,0,3,8,3
10,37,37,38,5875,159539,165414,102,31,0,0,frontier_black_collision,missing_black,47,67,0,0,0,93,3,6,3,6
10,38,38,39,96,165414,165510,31,31,0,0,missing_black,missing_black,67,68,1,1,0,3,6,6,6,6
10,39,39,40,3455,165510,168965,31,24,0,0,missing_black,missing_black,68,74,0,1,0,57,6,5,6,5
10,40,40,41,3489,168965,172454,24,30,0,0,missing_black,missing_black,74,71,0,1,0,38,5,6,5,6
10,41,41,42,4938,172454,177392,30,24,0,0,missing_black,missing_black,71,75,0,1,0,70,6,0,6,0
10,42,42,43,6482,177392,183874,24,103,0,0,missing_black,missing_black,75,99,0,1,0,68,0,2,0,2
10,43,43,44,2878,183874,186752,103,0,0,0,missing_black,frontier_black_collision,99,799,0,0,0,126,2,0,2,0
10,44,44,45,1854,186752,188606,0,102,0,0,frontier_black_collision,frontier_black_collision,799,45,0,1,0,14,0,6,0,14
10,45,45,46,1679,188606,190285,102,24,0,0,frontier_black_collision,frontier_black_collision,45,47,0,1,0,53,6,5,14,13
10,46,46,47,30655,190285,220940,24,30,0,0,frontier_black_collision,frontier_black_collision,47,40,0,1,0,80,5,4,13,12
10,47,47,48,25221,220940,246161,30,0,0,0,frontier_black_collision,frontier_black_collision,40,47,0,1,0,50,4,1,12,1
10,48,48,49,4074,246161,250235,0,0,0,0,frontier_black_collision,missing_black,47,77,1,0,0,72,1,3,1,11
10,49,49,50,20166,250235,270401,0,0,0,1,missing_black,,77,,1,,,,3,1,11,1
11,0,0,1,3178,5023,8201,24,31,0,0,frontier_black_collision,missing_black,95,67,0,0,0,24,7,1,15,9
11,1,1,2,870,8201,9071,31,103,0,0,missing_black,frontier_black_collision,67,46,0,0,0,35,1,7,9,15
11,2,2,3,6232,9071,15303,103,24,0,0,frontier_black_collision,frontier_black_collision,46,47,0,1,0,17,7,7,15,7
11,3,3,4,2719,15303,18022,24,103,0,0,frontier_black_collision,frontier_black_collision,47,46,0,1,0,10,7,6,7,6
11,4,4,5,1987,18022,20009,103,100,0,0,frontier_black_collision,frontier_black_collision,46,42,0,1,0,21,6,1,6,9
11,5,5,6,2699,20009,22708,100,24,0,0,frontier_black_collision,missing_black,42,77,0,0,0,32,1,4,9,4
11,6,6,7,5822,22708,28530,24,103,0,0,missing_black,missing_black,77,45,0,1,0,36,4,2,4,2
11,7,7,8,43514,28530,72044,103,24,0,0,missing_black,frontier_black_collision,45,76,0,0,0,35,2,4,2,12
11,8,8,9,21080,72044,93124,24,0,0,0,frontier_black_collision,frontier_black_collision,76,43,0,1,0,19,4,4,12,4
11,9,9,10,27199,93124,120323,0,99,0,0,frontier_black_collision,missing_black,43,49,0,0,0,47,4,3,4,3
11,10,10,11,2346,120323,122669,99,0,0,0,missing_black,frontier_black_collision,49,45,0,0,0,94,3,5,3,13
11,11,11,12,26831,122669,149500,0,0,0,0,frontier_black_collision,frontier_black_collision,45,45,1,1,0,123,5,4,13,12
11,12,12,13,16670,149500,166170,0,0,0,0,frontier_black_collision,frontier_black_collision,45,55,1,1,0,102,4,2,12,10
11,13,13,14,21355,166170,187525,0,103,0,0,frontier_black_collision,frontier_black_collision,55,46,0,1,0,54,2,5,10,5
11,14,14,15,1412,187525,188937,103,24,0,0,frontier_black_collision,missing_black,46,74,0,0,0,32,5,1,5,9
11,15,15,16,15546,188937,204483,24,24,0,0,missing_black,frontier_black_collision,74,47,1,0,0,7,1,3,9,3
11,16,16,17,275,204483,204758,24,99,0,0,frontier_black_collision,missing_black,47,81,0,0,0,1,3,6,3,6
11,17,17,18,1062,204758,205820,99,0,0,0,missing_black,frontier_black_collision,81,71,0,0,0,50,6,4,6,12
11,18,18,19,10675,205820,216495,0,30,0,0,frontier_black_collision,missing_black,71,71,0,0,0,45,4,7,12,15
11,19,19,20,2020,216495,218515,30,103,0,0,missing_black,frontier_black_collision,71,46,0,0,0,47,7,3,15,3
11,20,20,21,7254,218515,225769,103,0,0,0,frontier_black_collision,missing_black,46,44,0,0,0,148,3,1,3,9
11,21,21,22,5035,225769,230804,0,103,0,0,missing_black,missing_black,44,45,0,1,0,34,1,4,9,4
11,22,22,23,9259,230804,240063,103,0,0,0,missing_black,missing_black,45,98,0,1,0,92,4,7,4,15
11,23,23,24,28828,240063,268891,0,25,0,1,missing_black,,98,,0,,,,7,3,15,11
12,0,0,1,6037,8421,14458,16,0,0,0,missing_black,missing_black,61,98,0,1,0,32,5,2,5,10
12,1,1,2,107,14458,14565,0,0,0,0,missing_black,frontier_black_collision,98,71,1,0,0,10,2,5,10,5
12,2,2,3,8966,14565,23531,0,0,0,0,frontier_black_collision,missing_black,71,77,1,0,0,78,5,3,5,11
12,3,3,4,16636,23531,40167,0,103,0,0,missing_black,frontier_black_collision,77,46,0,0,0,85,3,7,11,7
12,4,4,5,18820,40167,58987,103,102,0,0,frontier_black_collision,frontier_black_collision,46,72,0,1,0,34,7,3,7,11
12,5,5,6,97,58987,59084,102,103,0,0,frontier_black_collision,frontier_black_collision,72,72,0,1,0,13,3,4,11,12
12,6,6,7,720,59084,59804,103,103,0,0,frontier_black_collision,frontier_black_collision,72,46,1,1,0,16,4,4,12,12
12,7,7,8,8430,59804,68234,103,103,0,0,frontier_black_collision,missing_black,46,99,1,0,0,89,4,2,12,10
12,8,8,9,3191,68234,71425,103,0,0,0,missing_black,frontier_black_collision,99,43,0,0,0,35,2,1,10,1
12,9,9,10,7463,71425,78888,0,0,0,0,frontier_black_collision,frontier_black_collision,43,45,1,1,0,79,1,0,1,8
12,10,10,11,6544,78888,85432,0,30,0,0,frontier_black_collision,missing_black,45,47,0,0,0,134,0,0,8,8
12,11,11,12,4221,85432,89653,30,103,0,0,missing_black,frontier_black_collision,47,46,0,0,0,108,0,5,8,5
12,12,12,13,20694,89653,110347,103,0,0,0,frontier_black_collision,frontier_black_collision,46,71,0,1,0,119,5,3,5,11
12,13,13,14,3095,110347,113442,0,0,0,0,frontier_black_collision,frontier_black_collision,71,45,1,1,0,73,3,2,11,2
12,14,14,15,2537,113442,115979,0,24,0,0,frontier_black_collision,missing_black,45,77,0,0,0,93,2,3,2,11
12,15,15,16,57236,115979,173215,24,0,0,0,missing_black,frontier_black_collision,77,61,0,0,0,140,3,7,11,15
12,16,16,17,1687,173215,174902,0,0,0,0,frontier_black_collision,missing_black,61,44,1,0,0,16,7,6,15,6
12,17,17,18,22603,174902,197505,0,30,0,0,missing_black,missing_black,44,71,0,1,0,86,6,1,6,1
12,18,18,19,9920,197505,207425,30,98,0,0,missing_black,frontier_black_collision,71,68,0,0,0,67,1,1,1,1
12,19,19,20,9335,207425,216760,98,0,0,0,frontier_black_collision,frontier_black_collision,68,45,0,1,0,162,1,0,1,8
12,20,20,21,2680,216760,219440,0,0,0,0,frontier_black_collision,missing_black,45,98,1,0,0,61,0,0,8,0
12,21,21,22,107,219440,219547,0,0,0,0,missing_black,missing_black,98,77,1,1,0,6,0,3,0,11
12,22,22,23,123,219547,219670,0,99,0,0,missing_black,missing_black,77,103,0,1,0,1,3,6,11,6
12,23,23,24,9381,219670,229051,99,103,0,0,missing_black,frontier_black_collision,103,72,0,0,0,144,6,3,6,11
12,24,24,25,512,229051,229563,103,103,0,0,frontier_black_collision,missing_black,72,77,1,0,0,31,3,3,11,11
12,25,25,26,18914,229563,248477,103,103,0,0,missing_black,missing_black,77,45,1,1,0,54,3,5,11,13
12,26,26,27,19366,248477,267843,103,100,0,1,missing_black,,45,,0,,,,5,3,13,3
13,0,0,1,1542,7477,9019,0,30,0,0,frontier_black_collision,missing_black,71,69,0,0,0,30,5,3,5,11
13,1,1,2,356,9019,9375,30,103,0,0,missing_black,frontier_black_collision,69,46,0,0,0,9,3,7,11,15
13,2,2,3,4352,9375,13727,103,98,0,0,frontier_black_collision,missing_black,46,82,0,0,0,40,7,7,15,15
13,3,3,4,810,13727,14537,98,24,0,0,missing_black,missing_black,82,74,0,1,0,22,7,1,15,9
13,4,4,5,279,14537,14816,24,103,0,0,missing_black,missing_black,74,78,0,1,0,25,1,0,9,0
13,5,5,6,5249,14816,20065,103,0,0,0,missing_black,missing_black,78,76,0,1,0,53,0,1,0,1
13,6,6,7,115,20065,20180,0,99,0,0,missing_black,missing_black,76,82,0,1,0,3,1,4,1,4
13,7,7,8,6435,20180,26615,99,103,0,0,missing_black,frontier_black_collision,82,44,0,0,0,63,4,7,4,7
13,8,8,9,3969,26615,30584,103,102,0,0,frontier_black_collision,frontier_black_collision,44,40,0,1,0,37,7,0,7,8
13,9,9,10,19701,30584,50285,102,31,0,0,frontier_black_collision,missing_black,40,70,0,0,0,89,0,5,8,13
13,10,10,11,16820,50285,67105,31,30,0,0,missing_black,frontier_black_collision,70,87,0,0,0,69,5,1,13,1
13,11,11,12,843,67105,67948,30,24,0,0,frontier_black_collision,frontier_black_collision,87,47,0,1,0,23,1,4,1,12
13,12,12,13,32049,67948,99997,24,0,0,0,frontier_black_collision,frontier_black_collision,47,279,0,1,0,93,4,5,12,13
13,13,13,14,1381,99997,101378,0,0,0,0,frontier_black_collision,missing_black,279,99,1,0,0,25,5,2,13,2
13,14,14,15,4651,101378,106029,0,0,0,0,missing_black,missing_black,99,98,1,1,0,60,2,5,2,13
13,15,15,16,27400,106029,133429,0,0,0,0,missing_black,frontier_black_collision,98,45,1,0,0,109,5,5,13,5
13,16,16,17,6403,133429,139832,0,99,0,0,frontier_black_collision,frontier_black_collision,45,76,0,1,0,106,5,0,5,8
13,17,17,18,8422,139832,148254,99,21,0,0,frontier_black_collision,frontier_black_collision,76,49,0,1,0,33,0,6,8,14
13,18,18,19,1339,148254,149593,21,0,0,0,frontier_black_collision,frontier_black_collision,49,43,0,1,0,17,6,1,14,9
